Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Tom Wilson,WSH,R,78,125.95,2,1,1,0,3,60.00,8,25.00,1.47,17,11,11,5,4,0,4,2,2,0,0,3,4,5,13,6,14,5,2,71.43
Tomas Hertl,S.J,C,82,126.33333333333,0,1,1,0,1,100.00,13,0.00,1.2,19,17,11,6,4,1,4,2,2,0,0,3,2,17,4,5,4,52,69,42.98
Teuvo Teravainen,CAR,L,77,122.7,2,1,1,0,3,100.00,8,25.00,1.11,12,12,7,4,2,1,0,0,0,0,0,4,1,8,2,4,5,0,1,0.00
Derrick Pouliot,"SEA, VGK",D,11,1.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jacob Trouba,NYR,D,81,168.51666666667,0,2,1,1,2,50.00,8,0.00,0.59,10,10,5,2,0,0,0,0,0,0,0,3,3,2,21,2,23,0,0,-
Slater Koekkoek,EDM,D,19,5.45,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Filip Forsberg,NSH,L,69,2.9333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
Radek Faksa,DAL,C,77,142.68333333333,1,1,1,0,2,66.67,2,50.00,0.29,3,2,3,2,1,0,0,0,0,0,0,1,2,7,4,4,10,44,40,52.38
Matt Grzelcyk,BOS,D,73,13.3,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,-
Colton Parayko,STL,D,80,160.78333333333,0,0,0,0,0,0.00,8,0.00,0.01,9,8,0,0,1,0,0,0,0,0,0,0,2,3,4,3,21,0,0,-
Oskar Sundqvist,"DET, STL",C,59,106.31666666667,0,0,0,0,0,-,6,0.00,0.48,6,6,2,2,2,0,0,0,0,0,0,2,2,2,3,4,5,3,17,15.00
Esa Lindell,DAL,D,76,201.65,1,2,0,2,3,100.00,9,11.11,0.39,10,10,2,0,1,0,0,0,0,0,0,3,6,3,5,4,27,0,1,0.00
Chandler Stephenson,VGK,C,79,122.16666666667,1,1,1,0,2,100.00,10,10.00,1.35,10,10,8,3,2,0,0,0,0,0,0,3,1,6,3,4,6,46,44,51.11
Shayne Gostisbehere,ARI,D,82,69.85,0,0,0,0,0,0.00,4,0.00,0.08,5,4,2,0,1,1,0,0,0,0,0,0,0,2,3,0,4,0,0,-
Devin Shore,EDM,C,49,57.133333333333,1,0,0,0,1,100.00,5,20.00,0.35,6,6,2,2,1,0,0,0,0,0,0,1,0,2,3,0,2,13,15,46.43
Jujhar Khaira,CHI,L,27,49.983333333333,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,3,0,7,11,38.89
Adam Pelech,NYI,D,78,177.63333333333,0,2,0,2,2,50.00,3,0.00,0.52,8,5,1,1,1,0,2,1,1,0,0,0,9,6,5,3,22,0,0,-
Jimmy Vesey,N.J,L,68,137.25,2,0,0,0,2,100.00,13,15.38,1.36,23,17,13,5,3,0,0,0,0,0,0,1,6,15,2,1,2,6,11,35.29
Chris Tierney,OTT,C,70,15.316666666667,0,0,0,0,0,-,2,0.00,0.04,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,11,38.89
Jordan Martinook,CAR,L,59,31.033333333333,0,0,0,0,0,-,5,0.00,0.79,6,5,4,4,0,2,2,1,1,0,0,0,1,1,0,0,0,2,1,66.67
Damon Severson,N.J,D,80,203.98333333333,0,1,1,0,1,25.00,7,0.00,0.07,8,8,1,0,4,0,6,3,3,0,0,2,4,8,8,3,9,0,0,-
Colton Sissons,NSH,C,79,230.98333333333,0,0,0,0,0,0.00,7,0.00,0.62,11,10,5,1,1,0,0,0,0,0,0,3,4,4,3,4,14,156,146,51.66
Teddy Blueger,PIT,C,65,146.25,1,1,1,0,2,100.00,12,8.33,1.47,14,13,11,6,5,1,0,0,0,0,0,2,3,9,2,0,10,64,66,49.23
Jake McCabe,CHI,D,75,191.75,0,0,0,0,0,-,3,0.00,0.0,3,3,0,0,0,0,2,1,1,0,0,0,9,3,20,3,46,0,0,-
Brock McGinn,PIT,L,64,128.3,0,0,0,0,0,0.00,7,0.00,0.6,10,8,4,2,1,0,0,0,0,0,0,2,1,2,4,4,12,2,6,25.00
Dominic Toninato,WPG,C,77,112.71666666667,1,3,3,0,4,80.00,4,25.00,0.61,8,5,6,4,0,1,2,1,1,0,0,2,1,2,2,1,10,4,12,25.00
Jaccob Slavin,CAR,D,79,255.73333333333,0,2,0,2,2,66.67,12,0.00,0.44,14,13,2,0,1,0,0,0,0,0,0,1,5,18,12,5,25,0,0,-
Andreas Athanasiou,L.A,C,28,3.4,0,0,0,0,0,-,1,0.00,0.09,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brett Kulak,"EDM, MTL",D,74,80.633333333333,0,1,1,0,1,50.00,3,0.00,0.01,3,3,0,0,0,0,0,0,0,0,0,1,6,3,7,0,5,0,0,-
Cedric Paquette,MTL,C,24,42.9,0,0,0,0,0,-,1,0.00,0.1,1,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,4,8,22,26.67
Erik Gustafsson,CHI,D,59,6.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
Josh Anderson,MTL,R,69,2.7666666666667,0,0,0,0,0,-,1,0.00,0.16,3,3,2,0,0,1,5,1,0,1,0,1,0,2,0,1,0,0,0,-
Paul LaDue,NYI,D,1,1.5833333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Matthew Benning,NSH,D,65,143.03333333333,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,8,4,4,0,0,3,6,0,7,6,17,0,0,-
Petteri Lindbohm,FLA,D,9,2.8166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Vinnie Hinostroza,BUF,C,62,24.716666666667,0,0,0,0,0,0.00,1,0.00,0.05,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0.00
Connor Brown,OTT,R,64,166.58333333333,1,3,3,0,4,66.67,18,5.56,3.03,28,24,21,13,5,3,0,0,0,0,0,8,3,10,1,6,8,29,58,33.33
Ben Hutton,VGK,D,58,42.15,0,0,0,0,0,0.00,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,-
Alexander Kerfoot,TOR,C,82,140.83333333333,0,3,3,0,3,100.00,10,0.00,1.54,18,15,12,7,3,2,2,1,1,0,0,3,2,9,5,5,6,16,30,34.78
Jaycob Megna,S.J,D,44,84.483333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,0,0,-
Liam O'Brien,ARI,C,39,2.3,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Kurtis MacDermid,COL,D,58,5.3666666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-
Jayson Megna,COL,C,20,10.833333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,6,57.14
Scott Sabourin,OTT,R,7,0.25,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Andrej Sustr,"ANA, T.B",D,38,41.366666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,-
Buddy Robinson,ANA,R,32,18.266666666667,0,0,0,0,0,-,1,0.00,0.07,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,-
Danny DeKeyser,DET,D,59,131.8,0,0,0,0,0,0.00,2,0.00,0.37,3,2,3,2,1,0,0,0,0,0,0,0,4,1,6,0,19,0,0,-
Nate Schmidt,WPG,D,77,51.433333333333,0,1,1,0,1,20.00,2,0.00,0.01,2,2,0,0,0,0,0,0,0,0,0,0,5,2,1,0,4,0,0,-
Carter Rowney,DET,C,26,10.416666666667,0,1,1,0,1,100.00,1,0.00,0.28,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,4,1,5,16.67
Chad Ruhwedel,PIT,D,78,137.16666666667,0,0,0,0,0,-,3,0.00,0.03,3,3,0,0,0,0,0,0,0,0,0,1,4,0,24,3,17,0,0,-
Michael Raffl,DAL,L,76,132.71666666667,1,2,2,0,3,100.00,12,8.33,1.02,14,14,9,4,0,0,0,0,0,0,0,3,3,6,5,3,6,2,2,50.00
Anton Blidh,BOS,L,32,27.616666666667,0,0,0,0,0,-,0,-,0.1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,-
Dominik Kubalik,CHI,L,78,1.1166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kyle Burroughs,VAN,D,42,23.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,7,0,0,-
Andreas Johnsson,N.J,L,71,6.4333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Tyler Lewington,BOS,D,2,1.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
MacKenzie Weegar,FLA,D,80,220.08333333333,1,1,0,1,2,28.57,9,11.11,0.21,12,11,2,0,2,0,15,6,5,1,0,2,8,10,22,2,28,0,0,-
Tyler Motte,"NYR, VAN",C,58,105.8,1,0,0,0,1,100.00,9,11.11,1.14,13,11,10,3,3,0,4,2,2,0,0,0,2,6,3,3,11,0,1,0.00
Will Butcher,BUF,D,37,2.9333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Tucker Poolman,VAN,D,40,64.433333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,3,0,21,0,0,-
Connor Clifton,BOS,D,60,72.783333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,1,5,0,0,-
Carson Soucy,SEA,D,64,98.066666666667,1,1,0,1,2,40.00,3,33.33,0.14,4,4,2,0,0,0,6,2,2,0,0,1,1,3,4,0,9,0,0,-
Jonny Brodzinski,NYR,C,22,19.116666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,2,4,7,36.36
Josh Brown,"BOS, OTT",D,52,93.616666666667,0,0,0,0,0,0.00,3,0.00,0.0,3,3,0,0,1,0,0,0,0,0,0,1,4,3,5,2,21,0,0,-
Hudson Fasching,ARI,R,11,2.8166666666667,0,0,0,0,0,-,1,0.00,0.08,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
John Hayden,BUF,C,55,31.333333333333,0,0,0,0,0,-,1,0.00,0.07,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.00
Pavel Buchnevich,STL,L,73,116.96666666667,2,2,2,0,4,100.00,9,22.22,1.37,13,12,9,4,2,0,2,1,1,0,0,3,2,7,4,0,2,0,2,0.00
Jake Guentzel,PIT,L,76,6.6833333333333,0,0,0,0,0,-,2,0.00,0.08,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100.00
Mattias Janmark,VGK,C,67,79.75,2,1,1,0,3,100.00,5,40.00,0.46,5,5,4,3,1,0,0,0,0,0,0,2,0,4,2,1,1,1,1,50.00
Anthony Duclair,FLA,L,74,8.1833333333333,0,0,0,0,0,-,0,-,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Carter Verhaeghe,FLA,C,78,23.566666666667,0,0,0,0,0,-,1,0.00,0.16,4,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-
Oliver Bjorkstrand,CBJ,R,80,5.15,0,0,0,0,0,-,2,0.00,0.14,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
Mason Geertsen,N.J,D,25,0.13333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Miles Wood,N.J,L,3,0.53333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nicholas Paul,"OTT, T.B",L,80,169.53333333333,1,1,1,0,2,100.00,13,7.69,1.63,19,17,11,6,2,1,10,1,0,0,1,1,3,16,3,7,6,75,95,44.12
Andrew Copp,"NYR, WPG",C,72,166.35,2,1,1,0,3,100.00,20,10.00,4.22,31,27,24,14,4,4,0,0,0,0,0,0,5,8,1,5,11,55,61,47.41
Ben Harpur,NSH,D,19,26.116666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,2,0,3,0,0,-
Ryan Graves,N.J,D,75,183.0,0,0,0,0,0,0.00,4,0.00,0.05,5,5,0,0,1,0,0,0,0,0,0,3,6,5,10,1,15,0,0,-
Andre Burakovsky,COL,L,80,0.63333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Michael McCarron,NSH,R,51,59.6,1,0,0,0,1,50.00,2,50.00,0.22,2,2,2,2,1,0,2,1,1,0,0,0,2,1,2,2,3,14,29,32.56
Shea Theodore,VGK,D,78,24.333333333333,0,0,0,0,0,0.00,1,0.00,0.0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,2,0,0,-
Jason Dickinson,VAN,C,62,90.566666666667,0,0,0,0,0,-,1,0.00,0.12,3,2,3,0,1,0,0,0,0,0,0,1,0,4,2,2,5,7,16,30.43
Ryan Hartman,MIN,R,82,83.116666666667,0,0,0,0,0,-,5,0.00,0.31,6,6,3,1,2,0,4,2,2,0,0,0,0,6,4,5,2,14,26,35.00
Adam Erne,DET,L,79,6.85,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.00
J.T. Compher,COL,L,70,115.95,1,0,0,0,1,100.00,2,50.00,0.84,4,3,2,1,3,0,0,0,0,0,0,2,0,2,0,0,14,48,69,41.03
Laurent Dauphin,MTL,C,38,42.883333333333,0,0,0,0,0,-,4,0.00,0.35,5,4,3,1,1,0,0,0,0,0,0,0,1,2,2,0,8,7,15,31.82
Robert Hagg,"BUF, FLA",D,64,122.28333333333,0,0,0,0,0,0.00,2,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,1,1,0,10,1,16,0,0,-
Nic Petan,VAN,C,18,0.016666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dillon Heatherington,OTT,D,9,15.4,0,0,0,0,0,0.00,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-
Carl Dahlstrom,TOR,D,3,2.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Justin Bailey,VAN,R,14,17.833333333333,0,0,0,0,0,-,2,0.00,0.0,3,2,1,0,0,0,2,1,1,0,0,0,0,3,2,0,1,0,1,0.00
Madison Bowey,VAN,D,2,5.1166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Artturi Lehkonen,"COL, MTL",L,74,139.95,2,0,0,0,2,100.00,7,28.57,0.86,11,9,7,3,1,0,4,2,2,0,0,1,0,2,9,2,8,0,4,0.00
William Carrier,VGK,L,63,11.316666666667,0,0,0,0,0,-,0,-,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-
Tyler Bertuzzi,DET,L,68,49.683333333333,1,1,0,1,2,100.00,4,25.00,0.5,7,6,5,4,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0.00
Zach Sanford,"OTT, WPG",L,80,36.25,0,0,0,0,0,-,0,-,0.19,2,2,2,1,0,0,2,1,1,0,0,0,1,1,0,3,3,0,0,-
Brett Pesce,CAR,D,70,196.35,0,0,0,0,0,-,7,0.00,0.1,8,7,0,0,3,0,2,1,1,0,0,1,3,8,2,4,12,0,0,-
Nathan MacKinnon,COL,C,65,4.1666666666667,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,33.33
Aleksander Barkov,FLA,C,67,143.41666666667,4,1,1,0,5,100.00,11,36.36,1.19,13,11,11,8,2,0,0,0,0,0,0,0,4,13,1,2,9,78,88,46.99
Jonathan Drouin,MTL,L,34,10.7,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.00
Seth Jones,CHI,D,78,146.8,0,1,1,0,1,100.00,2,0.00,0.16,5,3,2,2,3,1,0,0,0,0,0,2,9,5,5,2,22,0,0,-
Elias Lindholm,CGY,C,82,174.58333333333,1,1,1,0,2,100.00,7,14.29,0.44,10,9,4,2,1,1,0,0,0,0,0,0,5,14,6,2,5,112,112,50.00
Sean Monahan,CGY,C,65,4.8,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,2,60.00
Darnell Nurse,EDM,D,71,196.9,2,1,0,1,3,42.86,12,16.67,0.75,14,14,7,2,0,0,2,1,1,0,0,1,9,4,14,2,26,0,0,-
Rasmus Ristolainen,PHI,D,66,124.73333333333,0,0,0,0,0,0.00,5,0.00,0.15,7,7,2,0,0,0,2,1,1,0,0,1,4,0,16,5,21,0,0,-
Bo Horvat,VAN,C,70,82.983333333333,1,0,0,0,1,25.00,4,25.00,0.41,6,5,4,1,1,0,0,0,0,0,0,0,1,6,2,0,3,53,53,50.00
Valeri Nichushkin,COL,R,62,108.16666666667,2,0,0,0,2,100.00,11,18.18,0.89,13,12,8,4,3,0,2,1,1,0,0,2,1,8,1,4,7,0,2,0.00
Max Domi,"CAR, CBJ",C,72,0.36666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Josh Morrissey,WPG,D,79,76.483333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,5,1,2,2,6,0,0,-
Alex Wennberg,SEA,C,80,63.166666666667,0,1,1,0,1,100.00,1,0.00,0.06,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,28,24,53.85
Ryan Pulock,NYI,D,56,90.483333333333,0,1,1,0,1,50.00,6,0.00,0.09,7,7,1,0,1,0,0,0,0,0,0,0,2,1,2,1,15,0,0,-
Nikita Zadorov,CGY,D,74,56.883333333333,0,0,0,0,0,-,2,0.00,0.09,4,3,1,0,0,0,2,1,1,0,0,0,4,3,5,1,2,0,0,-
Curtis Lazar,BOS,C,70,112.25,0,1,1,0,1,100.00,8,0.00,0.98,10,9,9,3,3,1,0,0,0,0,0,1,4,5,4,5,18,17,28,37.78
Anthony Mantha,WSH,R,37,0.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Frederik Gauthier,N.J,C,8,22.533333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,13,31.58
Nathan Walker,STL,L,30,1.9833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Joel Hanley,DAL,D,44,29.933333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,-
Conor Sheary,WSH,L,71,28.733333333333,0,0,0,0,0,-,4,0.00,0.25,5,4,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,1,0.00
Trevor van Riemsdyk,WSH,D,72,191.48333333333,0,1,0,1,1,50.00,1,0.00,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1,7,3,4,23,0,0,-
Ryan Carpenter,"CGY, CHI",C,67,128.7,0,0,0,0,0,-,3,0.00,0.57,6,6,5,3,1,0,0,0,0,0,0,1,1,6,10,2,12,39,45,46.43
Jordan Oesterle,DET,D,45,47.716666666667,0,0,0,0,0,-,2,0.00,0.13,2,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,-
Patrick Brown,PHI,C,44,74.616666666667,0,0,0,0,0,-,5,0.00,0.25,5,5,3,2,0,0,0,0,0,0,0,1,2,2,4,0,7,32,38,45.71
Garnet Hathaway,WSH,R,76,88.0,0,1,0,1,1,inf,9,0.00,0.71,14,10,8,4,0,1,2,1,1,0,0,0,0,4,4,4,9,3,1,75.00
Frederick Gaudreau,MIN,C,76,121.08333333333,0,2,2,0,2,100.00,7,0.00,1.11,14,13,7,3,3,0,0,0,0,0,0,2,1,8,2,1,5,51,47,52.04
Pierre-Edouard Bellemare,T.B,L,80,204.0,1,0,0,0,1,33.33,6,16.67,0.4,7,7,4,1,1,0,2,1,1,0,0,1,3,6,7,5,8,98,119,45.16
Tomas Nosek,BOS,L,75,135.55,0,2,1,1,2,100.00,3,0.00,0.15,4,4,2,0,1,0,2,1,1,0,0,0,3,9,2,0,8,46,48,48.94
Aaron Ekblad,FLA,D,61,169.31666666667,0,3,2,1,3,50.00,5,0.00,0.36,9,6,4,1,1,0,0,0,0,0,0,0,8,8,5,4,15,0,0,-
Sam Reinhart,FLA,C,78,50.766666666667,0,2,1,1,2,100.00,1,0.00,0.09,2,1,1,1,2,0,0,0,0,0,0,0,0,2,4,1,2,15,13,53.57
Leon Draisaitl,EDM,C,80,77.566666666667,1,0,0,0,1,50.00,12,8.33,1.32,16,13,8,4,2,0,0,0,0,0,0,0,1,7,5,2,1,78,80,49.37
Sam Bennett,FLA,C,71,55.15,0,1,1,0,1,50.00,9,0.00,1.05,10,9,6,3,2,1,0,0,0,0,0,1,1,3,2,0,1,9,18,33.33
Haydn Fleury,SEA,D,36,32.8,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,-
William Nylander,TOR,"C, R",81,24.933333333333,0,0,0,0,0,0.00,0,-,0.14,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,0,100.00
Nikolaj Ehlers,WPG,L,62,0.96666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nick Ritchie,"ARI, TOR",L,57,0.63333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kevin Fiala,MIN,L,82,74.5,1,0,0,0,1,100.00,5,20.00,0.5,7,6,2,2,1,0,2,1,1,0,0,5,1,4,0,1,0,0,0,-
Brendan Perlini,EDM,L,23,0.36666666666667,0,0,0,0,0,-,1,0.00,0.09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jakub Vrana,DET,L,26,0.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,-
Dylan Larkin,DET,C,71,35.966666666667,0,1,1,0,1,100.00,1,0.00,0.05,4,1,1,0,1,0,2,1,1,0,0,0,0,2,2,4,2,28,31,47.46
Travis Sanheim,PHI,D,80,169.93333333333,0,0,0,0,0,0.00,9,0.00,0.64,11,10,3,3,4,0,2,1,1,0,0,2,4,4,4,2,21,0,0,-
Alex Tuch,BUF,R,50,71.8,1,0,0,0,1,50.00,7,14.29,0.87,12,10,7,4,1,1,2,1,1,0,0,0,2,5,4,0,6,2,4,33.33
Tony DeAngelo,CAR,D,64,9.75,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nick Schmaltz,ARI,C,63,31.383333333333,0,0,0,0,0,-,2,0.00,0.21,4,2,3,2,1,0,0,0,0,0,0,0,0,2,1,1,1,8,8,50.00
Robby Fabbri,DET,C,56,1.0166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kasperi Kapanen,PIT,R,79,0.98333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
