Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Jesse Puljujarvi,EDM,R,65,1.4166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jakob Chychrun,ARI,D,47,80.116666666667,0,0,0,0,0,-,3,0.00,0.0,4,4,0,0,0,0,0,0,0,0,0,2,3,2,4,3,8,0,0,-
Dillon Dube,CGY,C,79,63.483333333333,1,2,2,0,3,100.00,5,20.00,0.87,6,6,5,3,1,2,0,0,0,0,0,1,0,2,6,2,0,3,9,25.00
Tyler Benson,EDM,L,29,0.28333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kale Clague,"L.A, MTL",D,36,13.033333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Sam Steel,ANA,C,68,21.816666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,14.29
Brett Howden,VGK,C,47,21.033333333333,0,2,1,1,2,100.00,3,0.00,0.36,3,3,3,2,1,1,2,1,1,0,0,0,0,0,1,2,1,2,5,28.57
Olli Juolevi,"DET, FLA",D,18,6.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Kieffer Bellows,NYI,L,45,0.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Beck Malenstyn,WSH,L,12,8.8833333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0.00
Tim Gettinger,NYR,L,8,0.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Trent Frederic,BOS,C,60,32.416666666667,0,0,0,0,0,-,2,0.00,0.33,6,4,5,1,0,0,2,1,1,0,0,0,0,2,2,2,1,0,1,0.00
Logan Brown,STL,C,39,3.2666666666667,0,0,0,0,0,-,1,0.00,0.13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
William Lockwood,VAN,R,13,0.86666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Max Jones,ANA,L,2,2.1333333333333,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Andrew Peeke,CBJ,D,82,263.66666666667,0,0,0,0,0,0.00,4,0.00,0.05,6,6,1,0,0,0,2,1,1,0,0,0,1,2,23,3,38,0,0,-
Tyson Jost,"COL, MIN",C,80,133.28333333333,0,1,1,0,1,100.00,2,0.00,0.06,2,2,0,0,0,0,4,2,2,0,0,2,2,6,1,3,6,40,62,39.22
Dante Fabbro,NSH,D,66,65.7,0,0,0,0,0,0.00,1,0.00,0.02,1,1,0,0,0,0,2,1,1,0,0,1,4,0,2,1,14,0,0,-
Josh Mahura,ANA,D,38,7.3,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,-
Jonathan Dahlen,S.J,C,61,2.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Victor Mete,OTT,D,37,60.666666666667,0,0,0,0,0,0.00,1,0.00,0.01,2,1,0,0,1,0,0,0,0,0,0,0,1,2,1,3,8,0,0,-
Logan Stanley,WPG,D,58,140.03333333333,0,1,0,1,1,25.00,4,0.00,0.15,5,4,2,0,1,0,4,2,2,0,0,4,12,2,23,3,18,0,0,-
Givani Smith,DET,R,46,0.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Connor Bunnaman,PHI,C,15,3.85,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,4,33.33
Boris Katchouk,"CHI, T.B",L,59,36.266666666667,0,0,0,0,0,-,4,0.00,0.57,6,5,4,2,1,0,2,1,1,0,0,3,0,1,3,0,1,0,2,0.00
Jordan Kyrou,STL,C,74,4.6166666666667,0,1,1,0,1,100.00,0,-,0.0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Riley Stillman,CHI,D,52,58.116666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,12,0,0,-
Taylor Raddysh,"CHI, T.B",R,74,34.6,1,0,0,0,1,100.00,2,50.00,0.45,3,3,3,2,1,0,0,0,0,0,0,0,0,1,2,1,2,1,0,100.00
Noah Gregor,S.J,C,63,20.133333333333,0,0,0,0,0,-,2,0.00,0.24,3,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,-
Dennis Cholowski,"SEA, WSH",D,11,1.6166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Samuel Girard,COL,D,67,42.8,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,3,2,4,0,0,-
Pierre-Luc Dubois,WPG,L,81,2.4333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
Jake Bean,CBJ,D,67,73.266666666667,0,1,1,0,1,33.33,4,0.00,0.01,4,4,0,0,2,0,0,0,0,0,0,1,2,3,3,0,5,0,0,-
Henrik Borgstrom,CHI,C,52,3.6,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
Jesper Bratt,N.J,L,76,3.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mikhail Sergachev,T.B,D,78,165.05,0,1,1,0,1,33.33,6,0.00,0.23,7,7,1,1,1,0,2,1,1,0,0,2,3,1,9,2,11,0,0,-
Sean Day,T.B,D,2,0.31666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nathan Bastian,"N.J, SEA",R,72,16.616666666667,0,0,0,0,0,0.00,1,0.00,0.23,2,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,2,0,100.00
Michael McLeod,N.J,C,77,156.11666666667,0,1,0,1,1,100.00,7,0.00,0.3,8,7,4,0,0,0,2,1,1,0,0,2,2,13,9,4,3,87,70,55.41
Tage Thompson,BUF,R,78,65.433333333333,2,0,0,0,2,66.67,5,40.00,1.22,6,5,4,2,2,0,10,1,0,0,1,0,1,5,6,0,1,21,43,32.81
Jacob Moverare,L.A,D,19,24.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,-
Filip Hronek,DET,D,78,123.36666666667,0,0,0,0,0,0.00,7,0.00,0.1,8,7,0,0,2,0,4,2,2,0,0,1,2,1,10,1,10,0,0,-
Jacob MacDonald,COL,D,8,3.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Troy Stecher,"DET, L.A",D,29,24.333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,-
Nikita Zaitsev,OTT,D,62,174.61666666667,0,2,1,1,2,66.67,2,0.00,0.0,3,2,0,0,0,0,4,2,2,0,0,0,6,5,9,1,27,0,0,-
Drake Caggiula,BUF,C,18,29.216666666667,0,0,0,0,0,-,1,0.00,0.15,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,3,25.00
Michal Kempny,WSH,D,15,15.533333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,-
Janne Kuokkanen,N.J,"C, L",57,60.566666666667,1,0,0,0,1,100.00,3,33.33,0.25,4,3,4,2,1,0,2,1,1,0,0,0,0,2,0,1,0,0,2,0.00
Kasper Bjorkqvist,PIT,R,6,6.1666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Rem Pitlick,"MIN, MTL",C,66,47.85,1,0,0,0,1,100.00,2,50.00,0.16,2,2,2,1,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,100.00
Brandon Duhaime,MIN,R,80,47.883333333333,0,0,0,0,0,-,0,-,0.04,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,4,0.00
Lucas Carlsson,FLA,D,40,4.95,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Ross Colton,T.B,C,79,1.8833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00
Otto Koivula,NYI,L,8,3.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Linus Hogberg,PHI,D,5,4.2833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-
Axel Jonsson-Fjallby,WSH,L,23,15.933333333333,0,0,0,0,0,-,1,0.00,0.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Brandon Hagel,"CHI, T.B",L,77,108.21666666667,1,2,2,0,3,100.00,8,12.50,1.35,12,11,8,4,2,1,0,0,0,0,0,1,5,9,2,7,5,3,9,25.00
Michael Pezzetta,MTL,L,51,0.63333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Oskar Steen,BOS,C,20,5.35,0,0,0,0,0,-,1,0.00,0.25,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.00
Tanner Laczynski,PHI,C,1,0.28333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Maxim Mamin,FLA,C,40,0.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mikhail Maltsev,COL,L,18,0.56666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Casey Fitzgerald,BUF,D,36,41.166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,-
Dylan Gambrell,OTT,C,63,88.633333333333,1,0,0,0,1,50.00,7,14.29,1.05,9,9,6,4,3,0,0,0,0,0,0,0,1,1,5,2,5,30,58,34.09
Chase Priskie,FLA,D,4,1.7833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jeremy Davies,NSH,D,6,0.23333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Michael Carcone,ARI,L,21,0.13333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Dylan Coghlan,VGK,D,59,16.533333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,-
Matt Luff,NSH,R,23,0.9,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Tanner Jeannot,NSH,L,81,207.0,1,0,0,0,1,100.00,11,9.09,1.2,17,16,12,6,1,0,2,1,1,0,0,3,2,10,11,6,17,0,3,0.00
Mathieu Olivier,NSH,R,10,8.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-
Trevor Moore,L.A,C,81,99.766666666667,5,1,1,0,6,100.00,19,26.32,2.36,25,23,17,8,5,0,0,0,0,0,0,1,2,3,1,5,0,3,2,60.00
Jeffrey Viel,S.J,L,34,0.48333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kristians Rubins,TOR,D,3,1.2666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-
Justin Danforth,CBJ,R,45,21.766666666667,0,0,0,0,0,-,1,0.00,0.03,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,12,13,48.00
Zach Aston-Reese,"ANA, PIT","C, L",69,104.33333333333,0,0,0,0,0,0.00,1,0.00,0.03,3,1,2,1,0,1,2,1,1,0,0,0,0,2,8,1,6,2,1,66.67
Gavin Bayreuther,CBJ,D,43,19.05,0,0,0,0,0,0.00,0,-,0.01,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,3,3,0,0,-
Vinni Lettieri,ANA,C,31,0.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nolan Patrick,VGK,C,25,0.2,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Juuso Valimaki,CGY,D,9,7.7,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
Kailer Yamamoto,EDM,R,81,94.566666666667,1,1,1,0,2,100.00,6,16.67,0.73,8,7,7,2,0,1,10,1,0,0,1,4,3,7,5,3,0,0,1,0.00
Nicolas Hague,VGK,D,52,80.2,0,0,0,0,0,0.00,4,0.00,0.23,7,7,1,0,1,0,2,1,1,0,0,0,0,3,3,2,16,0,0,-
Jonah Gadjovich,S.J,L,43,0.35,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Conor Timmins,ARI,D,6,5.95,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mario Ferraro,S.J,D,63,165.78333333333,0,0,0,0,0,0.00,3,0.00,0.03,3,3,0,0,0,0,2,1,1,0,0,1,4,4,13,3,7,0,0,-
Cal Foote,T.B,D,56,11.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,-
Cale Fleury,SEA,D,9,3.8333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
Kole Lind,SEA,R,23,0.76666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Morgan Geekie,SEA,C,73,7.0,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,47.06
Jake Leschyshyn,VGK,C,41,32.783333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,7,12.50
Michael Rasmussen,DET,C,80,99.1,0,0,0,0,0,-,4,0.00,0.64,4,4,4,3,1,1,0,0,0,0,0,0,2,2,4,3,8,27,38,41.54
Jaret Anderson-Dolan,L.A,C,7,3.6833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Mikey Anderson,L.A,D,57,108.95,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,7,0,0,-
Casey Mittelstadt,BUF,C,40,20.816666666667,0,0,0,0,0,-,2,0.00,0.14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,26.09
Urho Vaakanainen,"ANA, BOS",D,29,42.216666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,0,0,-
Nico Hischier,N.J,C,70,119.78333333333,0,2,2,0,2,100.00,4,0.00,0.3,6,6,2,1,0,0,2,1,1,0,0,0,5,4,0,4,1,60,65,48.00
Jesper Boqvist,N.J,C,56,9.3833333333333,0,0,0,0,0,-,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Kristian Vesalainen,WPG,L,53,0.4,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jonas Rondbjerg,VGK,R,30,14.633333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
Eeli Tolvanen,NSH,R,75,4.65,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
Elias Pettersson,VAN,C,80,50.316666666667,2,0,0,0,2,100.00,8,25.00,0.94,9,9,6,4,3,0,0,0,0,0,0,1,0,6,3,1,1,5,5,50.00
Gabriel Vilardi,L.A,C,25,0.83333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Owen Tippett,"FLA, PHI",R,63,0.26666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Nick Suzuki,MTL,C,82,123.33333333333,1,2,1,1,3,75.00,14,7.14,1.87,20,17,13,5,1,2,4,2,2,0,0,4,3,3,4,2,8,49,65,42.98
Isaac Ratcliffe,PHI,L,10,0.31666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jack Studnicka,BOS,C,15,9.4333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,62.50
Robert Thomas,STL,C,72,114.95,2,1,1,0,3,100.00,9,22.22,1.21,12,11,9,5,2,0,0,0,0,0,0,4,4,5,0,0,3,36,29,55.38
MacKenzie Entwistle,CHI,R,55,35.133333333333,1,0,0,0,1,100.00,5,20.00,0.73,6,5,3,3,0,0,0,0,0,0,0,2,3,2,3,2,3,0,5,0.00
Jason Robertson,DAL,L,74,0.28333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Morgan Frost,PHI,C,55,4.2666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,20.00
Alex Formenton,OTT,L,79,149.45,5,1,1,0,6,100.00,21,23.81,2.4,28,24,21,12,2,2,0,0,0,0,0,4,4,11,1,5,7,1,5,16.67
Max Comtois,ANA,L,52,8.4333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.00
Henri Jokiharju,BUF,D,60,121.05,0,0,0,0,0,0.00,2,0.00,0.01,3,3,0,0,1,0,2,1,1,0,0,1,3,2,5,3,12,0,0,-
Miro Heiskanen,DAL,D,70,116.48333333333,0,0,0,0,0,0.00,5,0.00,0.08,7,6,0,0,1,0,0,0,0,0,0,0,6,2,0,1,14,0,0,-
Aleksi Heponiemi,FLA,C,6,2.0,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Martin Necas,CAR,C,78,101.91666666667,1,0,0,0,1,100.00,14,7.14,0.53,16,14,4,2,4,0,0,0,0,0,0,2,3,4,0,4,3,8,4,66.67
Timothy Liljegren,TOR,D,61,64.833333333333,0,0,0,0,0,0.00,4,0.00,0.02,5,4,0,0,0,0,0,0,0,0,0,0,3,0,10,2,4,0,0,-
Dylan Samberg,WPG,D,15,10.933333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-
Sasha Chmelevski,S.J,C,19,12.066666666667,0,0,0,0,0,-,0,-,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,66.67
Jack Rathbone,VAN,D,9,2.0,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Pierre-Olivier Joseph,PIT,D,4,2.0666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Scott Reedy,S.J,C,35,0.35,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00
Josh Norris,OTT,C,66,37.9,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,2,21,34,38.18
Ryan Poehling,MTL,C,57,13.8,0,0,0,0,0,-,3,0.00,0.24,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,5,58.33
Cale Makar,COL,D,77,108.1,0,0,0,0,0,0.00,5,0.00,0.24,5,5,2,1,0,0,0,0,0,0,0,1,2,1,11,1,4,0,0,-
Ian Mitchell,CHI,D,8,5.8,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-
Robin Salo,NYI,D,21,0.93333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Lias Andersson,L.A,C,20,3.6833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.00
Erik Brannstrom,OTT,D,53,41.25,0,0,0,0,0,0.00,2,0.00,0.35,3,3,3,2,0,1,2,1,1,0,0,0,0,1,3,0,3,0,0,-
Alexandre Texier,CBJ,C,36,63.716666666667,1,1,1,0,2,50.00,7,14.29,1.28,16,13,9,5,0,1,4,2,2,0,0,0,0,4,1,1,2,2,4,33.33
Filip Chytil,NYR,C,67,1.1333333333333,0,0,0,0,0,-,0,-,0.08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
Alex Iafallo,L.A,L,79,130.06666666667,1,1,1,0,2,100.00,14,7.14,1.07,17,15,6,1,0,0,2,1,1,0,0,1,1,6,3,4,7,2,4,33.33
David Kampf,TOR,C,82,202.66666666667,2,2,2,0,4,66.67,10,20.00,1.1,12,12,9,5,3,0,0,0,0,0,0,2,4,8,4,4,5,135,153,46.88
Neal Pionk,WPG,D,77,81.333333333333,0,0,0,0,0,0.00,4,0.00,0.11,4,4,2,0,0,0,0,0,0,0,0,2,5,1,15,1,2,0,0,-
Calle Rosen,STL,D,18,5.5833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-
Radim Simek,S.J,D,36,8.7166666666667,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Jan Rutta,T.B,D,76,88.9,0,0,0,0,0,0.00,1,0.00,0.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,6,6,0,0,-
Gustav Lindstrom,DET,D,63,79.666666666667,0,0,0,0,0,-,3,0.00,0.0,4,3,0,0,0,0,0,0,0,0,0,1,1,0,4,1,7,0,0,-
Eetu Luostarinen,FLA,C,78,146.4,2,1,1,0,3,75.00,6,33.33,1.1,8,7,5,5,3,0,0,0,0,0,0,1,2,8,5,8,7,25,54,31.65
Johnathan Kovacevic,WPG,D,4,1.4666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jacob Bryson,BUF,D,73,59.566666666667,0,0,0,0,0,-,1,0.00,0.07,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,-
Emil Bemstrom,CBJ,C,41,0.2,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Drake Batherson,OTT,R,46,1.7666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Jacob Peterson,DAL,C,65,0.66666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Noah Cates,PHI,L,16,18.466666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0.00
Sebastian Aho,NYI,D,36,2.3,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Marian Studenic,"DAL, N.J","L, R",33,17.166666666667,0,0,0,0,0,-,2,0.00,0.19,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Jakub Galvas,CHI,D,6,8.5833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alexei Toropchenko,STL,R,28,1.95,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
